177	132
15	242
152	189
150	200
49	67
127	189
187	142
234	234
225	18
234	78
187	112
225	54
116	70
27	228
49	215
13	181
234	36
27	142
116	126
94	100
4	33
49	177
70	181
49	76
49	204
15	60
49	38
210	112
27	148
49	49
234	229
49	4
220	209
219	220
234	216
49	229
38	142
49	84
28	216
49	203
108	244
59	78
116	160
108	215
49	107
225	189
142	216
200	229
202	106
49	126
49	126
4	94
15	48
49	45
49	59
202	116
150	220
209	249
220	25
192	220
220	13
178	17
247	1
4	114
150	126
189	204
220	106
234	191
15	254
49	116
49	150
49	1
178	53
49	49
68	229
49	66
227	1
219	220
49	106
27	38
173	253
128	254
59	216
27	4
4	96
227	108
116	28
177	204
106	69
178	195
152	132
27	178
187	106
27	234
94	67
187	106
49	216
49	204
128	116
59	87
197	215
27	187
4	250
150	67
38	142
142	31
49	31
219	21
134	221
49	49
27	126
49	128
49	234
27	160
116	200
150	220
5	118
27	227
49	150
49	5
220	242
94	228
190	177
108	114
59	132
178	204
202	227
234	67
178	187
227	60
49	4
68	1
114	132
4	31
234	168
247	213
60	189
49	38
84	160
49	48
49	128
126	216
254	78
76	142
128	15
27	228
36	8
49	78
27	132
221	82
49	84
215	142
49	11
128	126
68	165
4	108
49	78
86	242
49	220
49	94
27	228
150	4
49	190
100	220
49	49
187	137
147	248
234	177
150	25
150	38
254	189
94	97
100	48
234	213
49	190
187	160
220	67
234	38
60	160
128	126
189	250
49	4
117	106
49	54
234	22
59	197
220	203
220	67
158	56
219	220
150	4
38	142
108	220
27	178
49	148
49	200
192	220
94	60
27	132
108	218
49	49
234	161
4	116
49	249
187	60
187	142
94	209
49	200
49	33
4	17
108	31
202	142
107	92
234	226
116	189
234	144
49	243
123	0
163	56
15	60
49	106
150	60
190	171
126	205
187	2
234	177
221	78
220	160
75	114
178	67
27	128
49	232
49	27
67	45
49	31
91	142
234	190
1	106
116	147
4	142
49	33
27	108
150	38
150	86
49	38
27	116
128	116
17	10
39	69
49	146
5	200
234	116
254	38
150	67
49	4
4	220
49	142
49	4
4	1
27	220
49	253
234	1
114	171
68	162
234	227
126	106
49	220
27	152
83	15
148	220
4	200
197	225
60	220
49	27
49	48
4	118
187	70
116	15
49	190
116	15
234	254
49	225
86	160
27	242
116	191
248	220
49	200
187	220
243	173
187	142
4	89
49	84
107	147
200	198
49	38
4	142
147	187
116	250
27	220
13	12
150	151
165	126
27	93
202	187
234	192
142	200
234	197
49	128
227	200
243	142
4	142
128	243
187	244
150	220
49	27
49	150
108	220
234	155
15	67
220	216
27	45
49	59
150	22
27	226
4	250
4	220
128	198
1	220
198	232
128	177
49	34
187	228
142	200
15	31
187	125
220	208
220	114
234	116
187	160
67	142
49	128
36	94
27	4
234	227
142	224
116	177
4	171
27	67
4	142
177	146
1	37
49	15
49	27
150	187
128	225
227	180
205	230
49	25
36	243
60	57
10	80
49	32
17	173
227	244
8	56
38	106
49	86
49	116
15	243
210	187
27	15
234	126
254	142
27	160
49	27
49	15
49	116
116	212
49	49
27	114
234	31
27	198
220	67
59	187
1	78
49	97
178	116
150	1
36	108
187	235
116	220
171	14
116	254
116	187
49	227
49	4
116	71
150	27
205	211
49	126
227	10
220	103
27	1
150	67
49	131
49	94
107	94
1	225
49	114
150	150
49	4
128	219
49	106
123	106
49	123
145	142
116	225
187	31
27	91
49	4
187	220
49	142
148	160
187	15
59	126
218	6
27	142
78	185
49	49
60	106
49	126
59	78
94	134
38	142
49	27
4	220
190	187
27	59
28	187
190	247
165	31
59	177
27	15
27	215
243	236
150	243
127	56
49	154
49	187
213	78
4	220
59	187
49	173
49	54
150	171
49	166
49	190
148	8
150	249
220	160
103	240
38	166
128	187
150	28
116	200
187	96
49	228
49	142
49	243
227	187
170	142
49	114
150	27
187	38
177	78
176	200
1	164
27	108
234	1
49	1
49	200
49	31
49	234
49	114
200	21
68	94
244	142
4	187
150	197
128	116
49	88
228	221
234	76
49	234
4	132
234	224
49	72
116	126
27	141
94	220
234	216
178	187
1	132
4	197
4	228
116	26
242	111
248	10
220	220
142	21
145	200
4	100
49	174
49	187
107	126
187	219
49	116
49	27
213	225
4	160
49	250
202	78
150	78
220	160
150	4
150	78
4	220
49	27
128	94
197	75
49	142
49	86
187	25
4	106
49	28
27	160
148	131
142	242
49	49
49	81
202	155
150	34
49	67
4	36
49	128
38	160
247	15
227	1
49	3
4	78
20	200
150	86
108	220
28	187
177	24
142	189
187	17
86	33
150	189
15	93
38	117
49	152
191	136
49	220
4	38
116	177
234	38
17	93
49	107
49	243
148	188
189	144
142	131
49	4
234	220
220	170
197	188
49	37
150	228
202	86
107	213
27	45
67	142
13	33
86	142
150	209
220	144
49	187
27	20
49	220
243	130
152	142
150	13
4	116
190	187
49	116
142	204
94	191
202	173
80	89
178	190
243	204
190	187
150	220
59	131
49	177
234	70
49	234
187	82
178	238
187	220
4	220
234	204
116	250
4	120
178	123
190	66
187	220
209	160
150	126
254	31
49	198
49	49
128	145
49	168
213	160
49	243
49	28
150	146
243	13
49	4
228	60
243	142
59	22
49	163
187	142
116	58
213	232
108	200
150	4
60	17
36	134
234	40
49	114
15	170
220	125
116	221
178	21
234	142
177	33
49	38
187	114
49	78
49	150
234	142
60	153
202	187
49	106
49	160
150	123
150	116
49	38
15	38
202	116
4	1
234	166
27	116
49	150
4	114
234	142
1	161
64	252
4	200
150	180
242	96
94	161
150	131
150	148
202	213
225	142
248	214
49	33
128	146
49	211
234	139
187	213
4	171
126	182
49	247
97	215
254	72
234	187
106	204
197	220
49	142
49	243
150	27
49	1
94	31
48	5
234	108
247	243
31	216
187	148
150	190
27	71
107	142
128	220
178	33
59	118
215	142
247	79
225	142
247	1
49	234
32	200
187	22
116	142
107	142
1	189
49	142
17	48
187	184
248	142
254	166
49	168
49	230
126	31
27	234
27	22
150	59
49	138
150	150
234	201
187	0
27	86
234	22
228	56
116	52
116	8
36	142
60	53
145	189
220	137
254	243
49	234
27	87
106	2
220	229
247	225
49	216
234	225
254	118
190	187
49	215
126	146
27	178
234	216
27	242
116	200
234	108
225	188
128	187
114	230
243	69
49	60
84	243
150	94
4	116
4	247
142	153
94	249
202	220
243	45
150	248
114	177
126	142
49	68
49	49
227	243
4	234
234	187
49	49
49	49
48	142
27	220
49	177
146	153
202	177
190	197
27	132
116	79
116	142
187	209
234	234
187	112
142	3
219	242
254	67
108	142
234	15
108	166
220	56
126	5
220	31
15	182
178	67
152	181
49	4
142	240
150	191
15	70
49	222
49	4
198	204
49	243
49	78
220	78
116	219
254	198
4	94
234	142
4	147
25	204
147	177
27	180
27	86
234	38
234	221
150	1
234	117
86	86
126	174
220	40
254	78
187	43
107	160
150	227
10	203
32	33
234	116
234	60
165	204
4	72
116	160
49	1
227	187
49	108
33	31
27	39
49	197
49	78
234	220
59	200
27	132
150	107
249	101
150	27
49	218
234	243
1	108
126	106
49	3
49	94
187	220
190	53
49	186
49	21
220	106
28	114
114	236
4	36
27	21
189	160
15	108
220	132
67	37
108	171
49	40
234	15
32	221
126	34
31	240
49	108
49	187
27	33
128	180
202	65
139	204
152	198
116	97
5	176
225	132
68	160
27	89
49	190
49	164
116	78
49	220
197	123
4	254
128	21
108	31
150	59
49	27
190	227
4	203
60	229
254	78
4	4
112	171
150	15
53	220
200	239
177	132
49	128
86	254
49	127
49	148
59	3
178	160
38	200
187	108
49	107
178	65
49	127
60	56
220	155
116	189
49	27
4	187
247	108
94	111
234	250
150	1
116	244
202	59
27	227
234	60
187	225
49	116
203	216
100	220
49	49
147	187
220	225
150	220
225	173
20	31
247	213
227	26
49	153
108	25
36	220
243	203
1	220
49	33
150	234
150	24
108	11
150	106
4	127
49	220
49	166
220	33
49	15
116	114
116	228
49	220
94	221
178	244
49	32
49	195
234	227
4	224
234	200
49	232
49	49
107	142
4	59
116	253
116	235
128	1
227	142
49	243
150	166
60	144
38	186
4	227
49	116
234	72
27	106
150	76
27	97
59	160
33	34
60	48
202	47
4	108
38	142
49	27
150	59
114	142
60	220
160	64
20	114
187	76
187	81
49	108
27	234
254	56
4	19
234	243
86	142
86	173
152	177
49	53
178	169
220	225
49	86
27	31
1	160
142	63
99	106
177	142
234	243
187	220
128	187
4	146
49	188
94	249
49	114
150	21
150	234
27	145
228	224
49	184
116	126
150	60
27	138
53	243
225	87
220	142
128	24
150	160
1	229
116	117
49	177
225	76
4	248
187	22
4	247
128	142
49	187
150	48
220	118
234	225
187	136
150	116
234	69
5	30
49	56
178	187
94	59
220	218
220	249
49	59
198	101
234	127
49	114
91	142
150	76
59	221
234	37
49	71
177	229
27	227
234	100
108	82
49	49
59	82
60	106
107	215
4	142
49	49
4	220
59	225
254	67
128	59
234	161
152	243
235	8
220	173
116	213
4	38
227	126
228	254
220	101
5	143
202	126
227	142
107	187
49	27
210	31
187	126
4	225
150	200
150	142
248	38
234	100
254	200
94	177
213	244
60	189
86	142
116	33
248	187
187	177
4	123
49	234
4	225
225	67
49	221
150	1
222	87
116	31
187	249
49	116
116	67
49	172
3	71
4	220
38	191
155	146
126	47
1	60
220	142
220	78
4	234
177	98
244	31
49	49
31	169
147	148
49	123
49	145
150	142
150	78
178	224
38	142
49	225
49	30
49	195
202	220
49	146
49	220
94	152
187	242
116	15
128	116
49	49
234	116
254	33
150	220
49	126
49	160
150	126
225	31
91	87
202	242
86	100
234	22
49	215
49	118
142	33
116	67
109	118
27	116
116	152
33	33
220	142
116	108
202	234
116	142
4	234
126	236
187	114
190	31
49	86
59	148
197	220
150	190
227	225
116	243
178	220
187	142
27	248
59	187
4	189
27	128
15	222
150	254
234	254
27	220
27	184
150	227
107	116
49	190
105	78
1	1
190	142
60	220
49	187
49	132
150	116
38	242
213	215
145	31
187	195
187	200
150	107
178	253
190	5
202	116
126	243
177	101
4	17
49	128
108	142
49	53
49	243
225	33
116	54
4	198
49	106
202	192
49	49
220	135
94	189
49	27
49	49
205	93
27	228
234	200
118	71
234	187
58	31
234	225
49	142
60	106
49	56
27	234
27	174
150	142
27	81
227	33
114	106
187	187
27	234
20	173
225	225
49	114
187	11
27	202
36	78
128	94
4	216
254	189
49	150
177	142
254	138
4	116
150	114
60	200
128	48
184	89
213	220
116	71
28	254
128	254
4	4
187	187
49	234
49	17
49	86
234	126
220	78
171	198
1	216
116	45
178	142
156	160
227	1
147	142
49	33
150	126
142	200
49	152
49	0
68	200
49	142
126	81
27	27
49	1
49	114
128	53
220	118
187	78
128	127
49	106
234	45
4	218
165	54
49	177
49	177
116	229
248	60
49	4
49	106
142	39
234	164
234	131
150	4
48	70
49	48
91	22
190	73
116	220
234	123
150	27
49	142
49	202
15	220
49	150
33	200
4	118
225	78
187	125
234	187
116	112
13	176
178	72
187	187
220	67
150	229
243	99
59	142
53	243
49	190
94	76
108	31
187	60
178	234
142	250
178	177
103	200
190	114
191	160
247	142
234	187
243	71
49	150
49	49
49	227
59	229
49	1
247	112
49	146
107	200
49	116
225	21
220	160
36	106
126	228
27	190
220	142
234	142
220	177
234	116
49	126
60	67
128	255
100	87
27	142
126	144
54	142
242	200
145	0
107	220
27	126
13	250
4	159
234	94
49	4
65	108
234	220
187	191
247	177
49	27
116	219
60	106
143	146
220	188
107	243
86	67
128	91
116	177
150	20
178	1
49	4
116	126
27	187
116	189
49	234
254	218
27	209
145	203
1	225
114	221
108	235
228	8
4	108
59	216
243	142
220	160
190	142
15	146
187	15
49	131
27	129
254	229
100	201
68	86
234	33
150	211
178	190
116	72
4	123
234	86
187	24
49	49
190	169
67	92
107	243
49	116
187	93
49	49
29	67
27	234
197	54
227	78
27	191
49	123
202	78
248	103
165	127
28	78
27	142
49	150
238	160
150	200
220	78
234	142
123	216
116	251
192	106
136	142
49	227
49	190
187	198
56	198
4	189
165	15
27	234
49	243
190	216
4	107
187	126
49	13
107	254
177	33
150	248
49	33
49	49
116	78
4	128
128	69
49	4
4	4
49	184
31	169
17	243
100	132
116	243
4	116
178	4
142	18
200	96
4	254
165	69
4	36
49	142
49	36
5	169
234	197
114	13
33	87
15	108
142	242
38	38
49	189
1	220
17	56
49	128
227	220
60	152
49	116
254	246
20	138
49	128
187	126
187	142
91	21
234	131
147	197
148	242
178	47
150	33
49	187
107	190
65	31
4	118
128	142
84	146
49	38
234	102
49	187
189	34
190	204
49	128
126	106
177	12
126	216
49	128
26	106
60	189
49	176
116	30
49	202
107	187
49	191
116	67
49	86
76	142
190	187
150	176
49	148
220	191
28	242
150	87
225	249
234	106
220	5
49	114
220	220
150	248
49	31
49	66
94	160
202	204
60	254
225	177
234	215
49	191
27	87
4	220
178	74
116	5
94	142
1	15
150	142
198	11
150	234
220	31
150	234
49	160
49	142
4	125
254	244
215	31
178	38
49	142
27	128
49	249
49	142
1	140
40	200
116	78
128	76
116	94
165	67
27	209
116	89
150	48
126	177
227	177
60	243
165	108
15	220
108	226
4	220
220	142
27	4
49	187
219	21
49	187
234	195
49	166
4	78
234	187
204	146
225	142
176	21
128	31
49	108
27	76
225	33
142	138
49	59
128	142
197	142
92	204
189	143
49	86
49	94
150	227
150	27
150	160
49	190
4	86
213	142
108	45
234	137
220	160
227	89
107	184
49	108
142	208
49	106
59	192
150	114
4	209
27	255
254	177
27	116
48	182
202	234
220	145
94	220
49	116
150	227
53	225
128	56
114	200
49	254
227	15
125	232
49	150
31	146
4	165
150	60
187	226
225	244
49	60
49	106
107	20
4	203
150	199
202	69
103	38
49	171
49	234
49	47
220	31
190	135
