44	56
44	61
44	20
61	34
0	0
58	29
6	23
44	6
37	11
6	25
54	15
14	36
6	23
31	57
44	44
37	42
50	22
44	15
44	1
20	42
52	15
37	14
30	16
44	44
44	12
26	50
37	8
61	14
6	37
25	57
6	49
6	4
61	23
44	54
44	29
1	48
44	44
61	52
61	29
61	26
62	16
37	14
61	50
25	29
44	44
44	32
30	23
44	32
44	37
3	10
54	1
44	23
54	1
44	44
26	1
6	56
44	4
54	36
54	15
61	38
62	43
62	1
61	59
45	59
44	7
44	61
6	10
32	12
52	57
54	10
37	1
44	23
6	37
0	16
56	48
54	42
54	49
44	40
6	3
44	1
25	15
32	5
44	57
44	23
15	57
54	40
34	45
37	23
54	23
44	43
61	54
37	40
6	47
20	32
1	1
29	19
1	40
37	62
44	57
44	1
61	43
44	1
61	6
44	40
20	23
37	25
37	37
25	1
23	15
44	10
44	44
44	62
44	44
44	54
61	37
32	5
44	34
44	6
54	10
44	61
61	6
6	54
6	37
44	44
54	29
1	15
20	1
54	1
30	4
61	54
44	44
0	54
44	44
25	23
42	60
15	57
6	14
61	54
23	55
0	23
44	44
23	23
61	54
40	55
37	23
44	60
15	21
0	29
23	29
54	1
37	36
44	62
8	56
44	54
44	25
44	6
6	56
44	41
44	61
37	4
6	1
23	15
44	1
6	0
61	25
44	26
6	4
6	23
6	25
6	30
47	29
44	44
37	1
12	22
54	2
6	0
34	29
0	52
20	42
44	1
44	44
23	57
6	54
62	62
1	1
25	43
44	37
54	32
44	37
54	43
44	3
37	42
6	32
6	41
44	59
57	10
20	54
44	14
44	0
37	55
44	44
20	27
44	6
54	1
1	16
38	39
26	31
37	29
8	1
54	8
44	53
37	1
44	16
44	61
6	45
61	62
62	16
14	3
61	16
44	6
0	57
20	23
44	15
44	61
61	12
25	15
37	58
44	6
54	58
32	29
44	17
62	40
37	42
44	54
44	37
6	1
44	59
54	43
25	28
54	14
57	19
4	36
6	1
20	43
54	1
44	61
44	40
44	54
49	49
44	41
0	34
61	50
18	5
44	62
44	37
44	52
61	6
54	42
25	57
44	54
44	23
61	26
44	41
37	45
44	6
6	14
6	50
16	16
44	61
61	6
25	1
44	1
6	60
61	49
1	1
44	4
6	23
37	26
44	1
8	29
37	62
44	57
54	54
37	5
23	57
54	49
23	32
61	23
37	29
41	14
61	50
44	41
40	59
44	59
44	44
4	29
40	29
6	37
44	6
23	8
6	45
6	60
26	1
54	45
23	32
4	1
1	10
58	35
14	40
1	29
54	7
37	14
44	14
62	1
30	20
6	32
34	48
61	62
44	44
29	48
6	54
61	6
25	23
44	29
44	61
37	20
37	15
0	20
54	1
54	1
42	40
61	25
6	23
61	42
44	37
52	43
44	1
61	61
44	54
44	1
20	35
52	57
44	37
1	16
59	59
61	11
4	5
44	61
37	50
58	1
6	23
44	0
43	10
6	54
44	0
6	41
44	23
44	37
54	49
44	61
44	44
37	57
0	23
0	54
6	34
54	26
16	45
6	32
21	57
54	1
44	30
61	49
6	47
44	34
44	44
23	24
44	44
41	27
44	37
15	48
44	56
26	26
44	61
44	37
41	54
23	15
37	54
44	61
44	26
44	44
54	16
32	1
23	23
44	61
44	23
30	54
14	31
61	60
44	54
6	51
44	61
61	54
59	29
6	54
29	36
60	17
6	14
14	1
54	54
26	29
54	23
44	32
16	15
37	57
6	37
37	23
44	20
14	57
37	52
0	59
44	26
6	45
44	29
44	61
20	43
44	54
54	23
30	18
37	37
14	1
44	23
44	16
61	6
42	42
61	54
44	44
44	35
56	12
44	16
28	15
20	59
44	44
44	16
61	40
6	1
26	7
37	42
6	25
30	15
37	54
16	53
44	54
61	56
6	16
44	58
44	16
44	56
42	16
44	28
32	15
37	0
44	6
37	36
44	54
37	12
44	54
23	40
40	57
62	15
20	3
42	45
37	36
44	44
6	9
16	52
37	42
54	49
6	0
6	40
51	56
37	29
6	41
44	42
61	36
44	12
44	37
32	29
44	61
30	1
23	50
61	37
44	20
61	4
37	32
37	1
62	1
6	37
26	40
44	15
25	23
28	40
44	37
61	23
34	23
14	19
44	62
44	16
4	19
61	23
61	12
20	54
6	37
14	32
6	37
44	56
6	5
14	23
44	59
14	25
54	56
44	37
44	30
54	54
23	15
44	5
62	49
6	37
44	0
42	32
6	0
0	50
44	25
44	32
37	59
1	48
44	44
20	17
20	26
44	1
44	52
44	30
54	23
44	30
44	6
14	4
54	25
20	56
61	52
30	1
54	1
44	1
37	23
41	54
41	36
0	17
44	6
54	42
37	46
4	48
0	1
54	12
23	40
6	1
61	56
61	23
23	1
54	26
25	45
44	48
44	47
44	6
23	3
37	62
6	15
44	25
61	25
60	16
6	57
28	32
56	59
44	44
44	37
44	1
44	40
4	40
44	39
20	54
6	26
0	25
1	59
23	29
30	50
44	62
1	10
25	28
61	54
1	5
44	26
30	20
44	5
6	19
44	29
23	3
44	40
20	32
11	1
41	59
32	15
44	63
61	25
44	26
44	6
61	6
54	23
44	50
42	1
20	15
61	26
37	0
37	29
62	19
23	15
14	1
54	60
54	57
6	6
37	26
44	6
6	23
20	16
44	61
44	23
44	0
37	54
44	57
15	29
61	6
61	6
6	48
6	1
61	32
23	19
30	20
61	23
30	1
54	42
40	10
44	37
26	40
62	29
37	52
44	44
34	57
57	27
44	54
6	50
4	42
62	57
32	10
23	12
14	1
44	16
61	25
44	52
37	62
54	3
51	1
37	20
14	25
42	40
52	48
44	48
37	4
44	8
44	26
25	57
0	1
32	45
6	29
62	29
6	25
44	54
44	17
37	43
44	16
54	1
1	50
62	1
6	43
54	1
6	4
44	61
20	32
44	8
60	1
23	42
6	25
23	1
44	40
44	49
30	54
41	54
44	20
44	6
6	36
61	1
44	44
0	54
4	31
44	16
37	32
37	57
61	42
44	5
23	29
44	36
23	29
4	59
44	45
6	57
44	23
62	57
44	50
54	57
44	1
16	40
14	25
61	57
61	57
44	30
23	16
61	26
44	23
44	25
54	42
20	14
54	34
44	44
44	19
44	44
44	12
44	7
44	30
14	16
61	58
1	1
44	28
6	54
4	52
61	4
44	16
44	16
44	37
37	35
29	48
23	1
44	57
54	57
44	25
44	28
23	23
54	23
44	7
28	8
44	8
20	42
44	42
4	42
44	8
30	15
37	37
6	16
44	6
44	1
0	15
44	29
44	57
44	32
37	1
32	57
1	50
44	0
54	1
20	40
44	20
6	1
0	60
40	17
44	59
44	56
16	35
1	36
44	61
6	15
6	37
30	14
61	26
0	42
44	1
42	48
44	23
61	37
37	20
6	37
37	37
44	6
44	16
6	62
44	62
49	16
37	1
6	62
54	23
44	25
40	17
30	32
61	10
44	34
61	29
44	0
37	37
44	20
61	6
44	23
1	40
44	29
0	15
61	32
44	43
37	23
54	57
23	26
44	47
15	35
44	32
58	62
37	48
6	23
4	3
6	12
41	26
14	8
45	10
61	10
44	15
23	23
44	61
54	23
44	6
44	45
4	57
61	1
44	45
61	62
28	48
23	16
54	1
44	14
44	1
26	1
58	19
6	30
37	62
30	23
15	50
44	40
4	23
44	23
44	37
61	0
44	43
54	26
44	44
44	43
3	1
44	55
23	40
44	44
23	12
44	29
44	1
26	1
6	1
23	36
61	29
25	1
44	34
61	14
44	16
6	1
44	6
6	29
44	23
44	42
61	1
44	6
61	1
37	1
44	54
44	37
30	37
6	54
61	12
3	55
1	15
44	42
1	29
54	54
37	58
26	32
44	54
6	37
32	36
61	25
44	23
44	49
44	57
54	29
42	16
0	4
54	36
8	1
44	16
44	36
61	61
44	49
44	48
61	54
37	5
54	4
44	1
1	35
61	37
43	39
44	32
8	36
20	14
6	28
44	6
6	54
15	57
25	1
44	28
61	3
44	54
37	43
54	16
54	1
61	42
6	54
44	23
6	3
44	14
20	40
44	47
0	54
44	61
41	1
30	23
14	32
44	23
37	54
1	15
61	42
44	32
61	41
61	23
44	15
61	57
44	44
6	3
61	1
61	37
44	61
44	54
44	44
37	1
4	62
44	25
25	1
0	1
44	9
4	57
44	14
54	26
44	7
61	20
23	9
61	20
23	45
61	12
0	40
37	32
0	25
42	26
37	23
4	62
6	29
44	54
44	37
30	62
61	57
61	30
44	31
44	57
28	52
44	61
6	16
32	1
44	26
44	54
37	1
30	23
44	40
6	40
6	37
44	1
44	30
20	1
54	45
23	56
42	62
0	15
14	31
