17	42
17	52
17	60
16	60
25	60
27	39
2	17
59	11
46	48
27	35
27	2
4	29
4	51
59	27
59	17
2	10
59	59
25	29
46	48
24	4
16	27
59	4
16	24
59	38
59	11
59	35
45	25
59	2
59	20
9	42
2	62
59	4
16	51
38	60
25	35
45	22
59	2
59	18
59	48
11	38
27	17
27	18
27	17
9	6
10	9
54	54
16	63
27	25
46	63
2	33
24	6
59	35
17	41
59	59
59	27
27	25
59	46
2	9
39	8
16	27
2	32
59	29
59	6
59	2
2	6
9	6
4	34
4	43
59	13
27	50
59	27
9	46
45	21
5	5
59	41
45	4
5	4
27	10
59	46
2	42
17	4
59	34
9	34
16	11
33	63
38	9
17	6
27	46
24	9
59	8
59	11
59	59
45	4
59	4
33	4
6	4
59	27
27	25
16	2
59	4
32	8
59	4
59	20
16	27
47	43
59	21
59	25
16	25
24	5
38	25
8	31
59	46
17	4
59	52
27	4
24	25
35	43
25	25
59	41
2	10
2	4
25	25
59	24
59	34
10	35
59	59
16	25
59	59
6	28
59	2
59	59
10	29
17	46
59	4
59	2
39	29
59	4
16	45
59	24
59	48
17	52
8	63
7	9
59	10
60	50
59	25
59	35
46	4
59	9
59	52
16	12
59	59
59	2
59	49
8	41
4	31
2	46
59	39
7	34
11	9
16	32
59	6
59	59
2	17
53	10
2	42
27	41
59	2
59	21
59	4
2	35
38	46
16	2
35	41
27	17
25	35
2	4
45	17
2	42
59	16
6	8
59	59
25	56
59	16
59	46
59	46
11	4
59	6
27	25
59	27
17	17
59	2
38	8
59	16
59	16
59	4
35	14
59	39
16	24
25	63
27	4
2	53
27	34
10	4
59	8
2	8
2	35
2	46
59	2
59	31
27	42
27	20
49	21
24	41
59	24
59	17
25	34
61	56
2	4
27	53
59	59
59	53
17	20
45	34
16	27
39	38
59	38
45	34
27	27
59	10
59	23
16	25
59	63
17	46
59	39
59	24
25	46
45	25
59	42
59	25
59	24
63	42
17	4
2	51
4	49
59	33
53	4
16	46
25	57
24	46
38	50
59	4
11	9
49	42
7	50
16	17
59	25
25	4
2	63
45	17
59	4
22	4
59	34
59	27
27	63
59	59
59	34
2	41
17	9
11	53
2	17
10	46
59	2
16	4
45	4
25	18
59	25
59	59
6	43
16	4
17	51
27	2
59	60
25	14
39	25
35	34
34	51
10	9
59	8
9	20
59	45
59	59
46	55
24	25
59	14
59	24
6	4
16	8
4	63
59	27
2	38
9	23
39	32
59	59
27	50
2	17
54	4
27	38
16	25
59	10
16	19
59	59
9	41
16	11
17	1
59	10
59	25
38	4
17	6
11	17
16	17
59	11
16	2
59	51
39	17
4	63
22	21
2	2
16	2
17	52
59	17
45	17
27	24
27	17
25	42
59	25
2	24
39	52
59	38
59	8
59	63
59	8
4	41
16	39
11	39
4	35
61	43
59	56
2	1
59	16
59	10
25	8
2	43
10	55
39	41
59	59
25	46
2	51
27	6
27	17
16	27
39	46
25	4
59	24
59	16
9	63
59	8
59	27
16	8
59	33
59	29
16	25
59	17
2	17
27	51
17	34
27	34
2	10
9	40
59	7
16	46
2	17
59	27
59	29
39	6
59	59
59	46
16	12
59	45
16	2
41	51
27	50
59	59
59	29
16	54
59	27
59	4
17	50
27	29
27	35
17	20
2	6
2	9
59	4
59	35
5	41
25	1
17	10
27	38
24	34
59	2
27	25
59	16
59	5
27	4
59	63
7	6
59	41
27	11
17	4
17	35
10	9
59	25
6	8
59	16
59	59
59	56
45	10
45	43
54	42
27	24
27	4
59	27
59	38
25	4
59	63
27	55
16	33
35	31
2	23
11	25
25	25
10	38
11	2
59	29
59	18
16	25
11	39
16	2
2	9
63	51
4	41
27	9
16	2
25	33
2	21
11	4
17	26
59	16
59	59
9	8
6	4
27	39
59	27
59	16
59	49
52	25
46	55
11	25
32	20
27	24
59	34
6	41
59	50
59	27
59	29
25	4
59	8
17	9
24	4
59	22
25	32
59	4
59	24
59	24
47	5
8	4
59	46
17	18
27	15
2	7
25	54
59	54
23	63
27	42
16	17
16	25
59	15
59	42
2	25
59	47
59	54
32	35
55	35
2	2
38	50
11	25
16	14
17	38
59	27
38	9
59	41
39	31
10	25
59	29
39	46
38	34
39	42
25	4
11	17
39	17
17	35
17	29
59	16
11	9
9	48
35	35
59	25
59	25
6	33
59	16
59	4
59	59
59	55
2	32
53	55
59	27
59	2
59	27
55	4
16	39
59	42
24	31
59	43
10	4
59	25
2	25
4	14
33	21
27	51
27	25
59	17
38	57
59	16
4	63
27	56
16	2
17	43
59	16
59	42
59	4
45	17
59	11
15	37
59	8
45	50
4	63
45	35
59	8
59	17
59	34
59	60
1	51
63	21
4	50
59	4
16	17
59	2
59	17
59	63
52	4
2	47
59	4
59	2
16	63
59	2
2	34
17	21
6	62
16	38
17	32
27	17
17	29
2	10
62	42
59	11
27	27
24	7
60	4
39	6
59	2
59	34
2	31
38	5
17	34
63	42
38	8
24	63
59	25
27	38
59	11
8	28
24	6
38	25
59	2
6	48
17	41
16	53
16	17
46	43
59	46
59	47
6	20
60	41
59	4
59	4
59	16
11	25
16	41
6	20
