37	20
37	15
60	17
12	62
37	12
37	12
22	15
4	17
22	17
35	6
11	38
37	60
31	22
37	37
48	51
12	60
24	50
24	57
57	2
24	44
24	11
37	43
4	15
60	1
24	20
37	57
48	1
54	23
37	12
37	15
37	25
48	62
60	29
38	15
48	17
24	15
12	1
1	17
57	15
17	32
57	26
37	0
15	51
37	24
48	38
5	59
60	19
37	35
24	57
60	23
37	29
60	25
4	17
1	51
57	15
37	37
37	57
37	57
0	19
0	38
12	47
37	37
54	7
11	40
37	48
37	0
37	13
57	17
57	48
24	24
12	60
37	26
37	57
24	4
37	34
1	23
24	54
37	4
12	2
25	45
51	43
37	35
37	60
60	25
60	56
31	39
24	20
37	47
48	45
37	22
37	44
24	24
37	19
37	23
31	26
24	51
0	38
4	15
15	7
37	4
12	1
37	7
37	50
37	47
24	1
24	13
38	15
60	58
19	15
37	48
60	10
40	15
37	60
1	1
19	48
37	60
37	57
24	0
60	60
46	2
23	26
60	17
24	6
12	15
57	59
57	47
37	39
37	48
37	22
47	19
48	15
24	47
57	39
37	54
24	42
12	48
20	41
37	26
37	62
37	17
37	1
51	29
37	12
37	37
37	1
37	60
12	0
0	4
60	23
12	48
15	23
37	19
54	22
60	39
37	57
48	18
37	63
37	4
54	46
20	48
37	8
20	15
57	19
25	15
41	15
12	7
37	59
57	60
24	57
12	20
39	50
57	59
48	46
37	12
60	15
12	59
60	60
37	57
4	15
47	48
37	17
37	29
37	12
60	61
37	4
0	5
47	48
15	26
63	15
37	4
48	46
20	41
48	26
24	38
15	15
0	48
37	4
37	4
12	15
39	17
47	62
48	15
24	15
20	2
37	24
37	4
37	50
37	60
37	48
47	4
12	39
37	15
37	12
60	39
12	38
12	5
37	0
37	24
37	39
39	17
37	37
60	29
12	15
0	60
35	15
57	26
15	23
37	12
37	51
19	13
57	48
48	25
12	23
37	37
20	23
4	29
24	4
37	24
37	57
47	20
5	48
46	3
37	16
37	17
41	15
37	23
54	17
0	41
37	57
4	39
37	19
37	48
60	15
12	17
48	48
15	51
37	35
0	44
37	60
47	15
20	63
1	34
60	23
37	24
24	20
37	54
0	0
60	60
37	26
37	4
12	50
37	15
37	15
37	51
37	15
37	5
12	2
37	37
37	12
12	20
41	17
38	4
24	17
51	26
41	19
37	24
24	58
57	60
1	26
44	21
24	2
24	57
19	48
48	15
47	4
57	47
12	51
5	15
37	37
37	48
15	7
37	12
37	15
57	15
37	60
57	7
15	61
47	41
4	51
48	26
60	1
37	60
57	44
17	26
37	24
24	34
48	59
15	23
11	25
40	17
22	23
0	48
37	57
12	57
37	57
37	15
24	23
0	4
25	44
57	23
57	48
37	37
37	48
24	45
58	15
57	26
24	57
37	12
37	37
60	38
48	62
57	60
37	5
47	17
37	39
60	39
20	1
12	57
37	48
60	15
57	48
37	25
58	15
57	51
20	43
57	41
37	15
60	25
57	40
37	15
37	58
48	17
48	26
54	6
54	25
16	2
37	41
12	12
60	23
0	15
37	0
57	19
20	59
37	46
37	54
37	57
54	25
35	17
37	40
37	15
60	15
37	4
37	37
24	19
57	54
24	39
37	19
20	11
37	17
1	51
0	57
12	19
57	48
4	15
38	39
37	24
37	48
12	47
57	15
24	15
37	13
47	17
60	51
0	48
37	0
57	60
37	7
37	60
57	4
60	15
37	26
24	10
47	58
0	50
37	6
12	39
60	23
1	33
48	4
37	39
24	15
41	1
24	48
19	25
12	19
47	48
60	43
37	48
15	7
38	13
20	48
37	25
37	48
20	53
37	24
24	51
57	23
60	17
4	51
24	19
37	17
57	25
48	25
37	46
24	4
38	63
11	62
0	44
38	39
25	53
12	4
5	60
57	57
37	12
37	37
12	60
60	31
4	39
37	37
24	19
