31	24
14	22
13	18
4	10
6	21
25	7
18	29
18	11
8	18
27	27
25	13
8	21
27	9
27	27
1	17
14	7
27	25
28	4
27	28
13	31
28	18
27	27
27	13
25	28
4	10
27	9
27	6
27	24
28	8
27	27
27	4
27	18
27	31
25	4
27	14
27	21
27	14
27	6
28	13
25	28
18	4
13	21
13	14
25	1
14	7
27	21
13	4
27	8
27	22
27	18
28	4
18	7
27	31
4	2
27	27
27	2
27	6
4	4
27	13
18	18
25	25
27	18
28	13
25	15
8	4
7	1
13	4
25	18
25	6
27	27
27	8
18	9
27	28
27	12
28	4
27	27
27	25
27	20
28	13
27	28
25	20
27	27
6	9
27	4
13	7
25	13
27	9
27	10
27	13
8	6
18	16
27	9
18	29
13	2
25	10
25	4
28	4
3	4
27	13
27	18
27	19
27	18
25	22
13	3
27	20
27	4
25	10
14	29
31	9
26	1
27	13
8	7
26	20
27	22
4	10
6	16
27	27
28	18
31	17
28	14
27	7
16	4
18	21
30	2
27	7
27	3
27	13
4	1
